,5Y-Average
4267,0.00010840601441489096
4268,0.00010600114822593091
4269,0.00010447659772798665
4270,0.00010566282104345364
4271,0.00011134705021735919
4272,0.0001240546856928629
4273,0.00013429427840479162
4274,0.00013884964194281482
4275,0.00014319386271830918
4276,0.00014250473929257538
4277,0.00014679659001279685
4278,0.000147676074433094
4279,0.00014583813487423103
4280,0.00014333185365759967
4281,0.00013922205122475538
4282,0.00013776150857214468
4283,0.00013847640139015563
4284,0.0001367091198423751
4285,0.00013371654525535257
4286,0.0001310423473535605
4287,0.00012652106591500063
4288,0.00012074207187917269
4289,0.00011600050370017922
4290,0.00011230384281448778
4291,0.00010962631982982125
4292,0.0001074367527569831
4293,0.00010581826866783509
4294,0.00010683990038101584
4295,0.00011234790016257451
4296,0.00012855019773914562
4297,0.00013799426437335755
4298,0.00014223374503830613
4299,0.00014630697155953125
4300,0.00014369096260804238
4301,0.00014774340736130204
4302,0.0001482587952068448
4303,0.00014651977686349726
4304,0.000144219650785083
4305,0.00013923784536840913
4306,0.00013781886625172928
4307,0.0001380308402849767
4308,0.00013581633509058004
4309,0.00013300830260309059
4310,0.00012902817840235062
4311,0.0001254620270194821
4312,0.00011954753585651953
4313,0.00011519832745671347
4314,0.0001115000040295848
4315,0.00010865040800616446
4316,0.00010682078115448762
4317,0.00010469023430267132
4318,0.00010548742292182537
4319,0.00011030713054836888
4320,0.0001239009006099187
4321,0.00013225267751986738
4322,0.00013679557199711132
4323,0.00014094776923660507
4324,0.00013932845387673844
4325,0.0001438214721108653
4326,0.0001446111792935518
4327,0.00014291206194469788
4328,0.00014143655641915207
4329,0.00013799426437335755
4330,0.00013652457774284202
4331,0.00013757281011901856
4332,0.00013651460249421865
4333,0.00013404157210633195
4334,0.00013059512370694435
4335,0.00012617276348389996
4336,0.0001201776390612315
4337,0.0001157502912138754
4338,0.0001120403299966861
4339,0.00010918657761967265
4340,0.00010720981585080056
4341,0.00010558966922021532
4342,0.00010589142049107342
4343,0.00011128886126705597
4344,0.00012590841939537963
4345,0.00013499420834986746
4346,0.0001397432579653285
4347,0.00014382895354733284
4348,0.0001434582068068295
4349,0.0001473252781898375
4350,0.0001477708392950164
4351,0.00014620721907329716
4352,0.0001438214721108653
4353,0.00013937666757841825
4354,0.0001380266839313836
4355,0.00013873160150077113
4356,0.00013719790702492208
4357,0.00013442063155402149
4358,0.00013107393564086795
4359,0.00012681367320795394
4360,0.00012090749475217754
4361,0.00011647266546835389
4362,0.0001132090966270621
4363,0.00011043930259262903
4364,0.00010839354535411169
4365,0.00010648162270129175
4366,0.00010727964259116442
4367,0.00011293311474848114
4368,0.00012808302359528268
4369,0.00013702999033976142
4370,0.00014151718967885795
4371,0.00014527702713916431
4372,0.00014392787476284833
4373,0.000147091691117906
4374,0.00014744747498547425
4375,0.00014542998095138992
4376,0.00014301513951380646
4377,0.00013862519884878812
4378,0.00013761437365494942
4379,0.00013787456138987663
4380,0.0001356899819413502
4381,0.00013272483928804206
4382,0.00012897165199348464
4383,0.00012449692171516736
4384,0.00011865391983400586
4385,0.00011419664624077953
4386,0.0001106388075650972
4387,0.00010792304612737426
4388,0.00010599366678946334
4389,0.00010420560347371739
4390,0.00010481409363974531
4391,0.00010971360325527607
4392,0.0001220205662444062
4393,0.00012938063718704438
4394,0.00013429427840479162
4395,0.00013977401498191733
4396,0.00013899012669426117
4397,0.00014385056658601693
4398,0.0001449129305644099
4399,0.00014360284791186892
4400,0.00014087544868408535
4401,0.000137087348019346
4402,0.0001365461907815261
4403,0.00013772243884836968
4404,0.00013624693332282383
4405,0.0001338038286808074
4406,0.0001300323534304404
4407,0.00012604059143963978
4408,0.00012072544646480034
4409,0.00011571288403153761
4410,0.00011216003298016699
4411,0.00010985076292384793
4412,0.0001076188010443603
4413,0.00010610755087791393
4414,0.00010633781286697094
4415,0.00011109185010674366
4416,0.00012247859641036438
4417,0.00013137319309957022
4418,0.00013609896713490994
4419,0.00014016637476110474
4420,0.00013995689454001316
4421,0.00014338838006646565
4422,0.00014390293664128982
4423,0.00014211154824266938
4424,0.00014025365818655955
4425,0.00013666256868213254
4426,0.0001357573148695582
4427,0.00013674237067111977
4428,0.00013566005619547998
4429,0.00013318536326615608
4430,0.000130291709894649
4431,0.0001265335349757799
4432,0.00012081272989025516
4433,0.00011610856889359949
4434,0.0001124243770686873
4435,0.0001091741085588934
4436,0.00010726800480110377
4437,0.0001058764576181383
4438,0.00010695544701090364
4439,0.00011301457927890563
4440,0.00012665240668854218
4441,0.00013550627111253577
4442,0.0001399302938770174
4443,0.00014431690945916124
4444,0.0001429361687955378
4445,0.00014592292448753
4446,0.00014665693653206913
4447,0.00014518808117227225
4448,0.0001432055005083698
4449,0.00013884631685994036
4450,0.00013805411586509798
4451,0.00013824447685966136
4452,0.00013702832779832416
4453,0.0001341720816091549
4454,0.00013095340138666843
4455,0.00012701899707545243
4456,0.00012137633143747773
4457,0.00011614431353450003
4458,0.00011276270425116458
4459,0.00010993721507858415
4460,0.00010797541618264716
4461,0.00010630871839181934
4462,0.00010736110712158892
4463,0.00011300709784243809
4464,0.00012973309597173814
4465,0.00013916136846229632
4466,0.00014337341719353053
4467,0.00014754473365955248
4468,0.0001448547416141067
4469,0.00014921725034541063
4470,0.00015045501244543191
4471,0.00014890635509664772
4472,0.000146411711670077
4473,0.00014202925244152624
4474,0.00014071667597682943
4475,0.000141173874872069
4476,0.00013886127973287548
4477,0.00013596845763208702
4478,0.00013246132647024033
4479,0.00012826091552906678
4480,0.00012197484635488224
4481,0.00011679353596574019
4482,0.00011270784038373583
4483,0.00011054570524461205
4484,0.00010855065551993037
4485,0.00010735695076799582
4486,0.0001078000180610189
4487,0.00011186160679218336
4488,0.0001251852138701825
4489,0.00013381047884655634
4490,0.00013834506061661405
4491,0.00014316975586746927
4492,0.00014191786216523155
4493,0.00014581070294051666
4494,0.0001461282483550285
4495,0.00014381315940367913
4496,0.00014098102006534976
4497,0.00013753290912452493
4498,0.00013705077210772685
4499,0.0001380773914452193
4500,0.00013658193542242665
4501,0.00013420948879149268
4502,0.00013070152635892739
4503,0.0001258493991743578
4504,0.00011981354248647709
4505,0.00011537871320265342
4506,0.00011203783618453023
4507,0.00010895714690133426
4508,0.00010733450645859316
4509,0.00010548659165110676
4510,0.00010649658557422685
4511,0.00011239777640569156
4512,0.00012732739851205947
4513,0.00013666672503572563
4514,0.00014059780426406714
4515,0.00014512656713909456
4516,0.00014486388559201147
4517,0.00014852230802464653
4518,0.00014826793918474958
4519,0.000146018520620171
4520,0.0001429228684640399
4521,0.00013827523387625022
4522,0.00013776400238430054
4523,0.0001388537982964079
4524,0.00013740655597529506
4525,0.00013462928050439444
4526,0.00013165333133174426
4527,0.00012698990260030083
4528,0.00012108954303955475
4529,0.00011625154745720166
4530,0.00011266960193067943
4531,0.00010994885286864479
4532,0.00010805688071307166
4533,0.00010641013341949064
4534,0.00010686650104401158
4535,0.00011270451530086136
4536,0.0001275343849209952
4537,0.0001378014095666383
4538,0.00014217721862944013
4539,0.00014637097940486474
4540,0.00014499605763627164
4541,0.00015005018360546524
4542,0.00015180167100959204
4543,0.00015030122736248768
4544,0.00014833111575936452
4545,0.00014384391642026796
4546,0.00014227863365711145
4547,0.00014286052316014362
4548,0.00014115724945769665
4549,0.0001380790539866565
4550,0.0001350291217200494
4551,0.00013049869630358475
4552,0.00012426333464323586
4553,0.00011929566082877847
4554,0.0001157070651365073
4555,0.00011268622734505177
4556,0.00011043182115616149
4557,0.00010844591540938457
4558,0.00010862713242604317
4559,0.00011303868612974553
4560,0.00012412284989178954
4561,0.00013293099442625915
4562,0.00013746391365487964
4563,0.0001421955065852497
4564,0.00014215477432003747
4565,0.00014657547200164464
4566,0.00014698778227807883
4567,0.00014460286658636562
4568,0.00014077902128072575
4569,0.00013693273166568318
4570,0.00013637827409636538
4571,0.00013781138481526174
4572,0.00013667670028434903
4573,0.00013480384735530408
4574,0.00013204984746452474
4575,0.00012756763574973991
4576,0.00012187093751505507
4577,0.00011683759331382691
4578,0.00011338033839509728
4579,0.00011051079187443013
4580,0.00010792553993953012
4581,0.00010615742712103097
4582,0.0001063602571763736
4583,0.00011049416646005779
4584,0.00012205215453171367
4585,0.00012990683155192917
4586,0.00013468331310110458
4587,0.00013910401078271175
4588,0.00013956869111441883
4589,0.00014405422791207817
4590,0.00014490711166937958
4591,0.00014272835111588347
4592,0.0001407865027171933
4593,0.0001372876842625328
4594,0.00013678892183136238
4595,0.00013795602592030115
4596,0.00013690363719053155
4597,0.00013475979000721736
4598,0.0001320897484590184
4599,0.00012746206436847548
4600,0.00012173211530504598
4601,0.00011776695397724114
4602,0.00011425899154467584
4603,0.00011117580844932402
4604,0.000109068537177629
4605,0.00010746335341997885
4606,0.00010773684148640397
4607,0.00011349255994211063
4608,0.00012817861972792366
4609,0.0001379776389589852
4610,0.0001423866988505317
4611,0.00014690548647693574
4612,0.0001456211732166719
4613,0.0001505115388542979
4614,0.0001513561099044131
4615,0.0001499346369755774
4616,0.00014794873122880053
4617,0.0001432088255912443
4618,0.00014188128625361235
4619,0.00014268595630923396
4620,0.00014138501763459778
4621,0.00013888954293730843
4622,0.00013602415277023437
4623,0.0001316608127682118
4624,0.00012544457033439115
4625,0.00011991745132630426
4626,0.00011633716834121927
4627,0.00011304034867118278
4628,0.00011088153861493347
4629,0.00010923894767494556
4630,0.00010964959540994253
4631,0.00011579517983268073
4632,0.00013227429055855144
4633,0.0001417740523309107
4634,0.00014582815962560763
4635,0.00015034860979344885
4636,0.00014848490084230873
4637,0.00015366870504360665
4638,0.00015501868869064126
4639,0.0001535381955407837
4640,0.00015009590349498918
4641,0.00014452638968025282
4642,0.00014298022614362451
4643,0.0001427790586297191
4644,0.0001410308963084668
4645,0.0001378438043732878
4646,0.00013475480238290567
4647,0.00013086861177336948
4648,0.0001243705685659375
4649,0.00011927155397793857
4650,0.00011538453209768375
4651,0.00011278930491416032
4652,0.00011038194491304444
4653,0.00010835530690105528
4654,0.00010839936424914201
4655,0.00011287409452745931
4656,0.00012738808127451854
4657,0.00013587784912375773
4658,0.0001398770925510259
4659,0.0001446735245974481
4660,0.0001439561379672813
4661,0.0001480543026100649
4662,0.0001487176566435216
4663,0.00014740508017882476
4664,0.00014555467155918253
4665,0.00014135010426441586
4666,0.0001403376165291399
4667,0.00014176906470659902
4668,0.00014046396967836976
4669,0.00013819626315798156
4670,0.00013472487663703544
4671,0.00013080709774019176
4672,0.00012457506116271737
4673,0.0001201684950833267
4674,0.00011634963740199853
4675,0.00011347011563270797
4676,0.00011123981629465756
4677,0.00010929048645949983
4678,0.00010970113419449681
4679,0.00011487745695932717
4680,0.0001286491189546611
4681,0.00013789035553353037
4682,0.0001416917565297676
4683,0.00014580155896261186
4684,0.00014481899697320615
4685,0.00014922805686475265
4686,0.00014947743808033787
4687,0.00014778330835579567
4688,0.00014534103498449786
4689,0.00014065433067293314
4690,0.00013935837962260865
4691,0.000140150580617451
4692,0.00013888871166658982
4693,0.0001356359493446401
4694,0.00013219781365243863
4695,0.00012904979144103467
4696,0.00012335808083066156
4697,0.00011832307408799615
4698,0.00011463971353380258
4699,0.00011223401607412393
4700,0.00011019823408423
4701,0.00010880169927695282
4702,0.00010913753264727424
4703,0.00011444935253923922
4704,0.00012838228105398493
4705,0.00013880225951185362
4706,0.00014342744979024065
4707,0.00014796286283101702
4708,0.0001467359072503378
4709,0.0001509296680257624
4710,0.00015156974647909777
4711,0.00014946330647812135
4712,0.00014717814327264224
4713,0.00014240332426490406
4714,0.0001412470266953073
4715,0.0001423576043753801
4716,0.00014088459266199012
4717,0.00013783964801969471
4718,0.00013441398138827254
4719,0.00012999744006025847
4720,0.0001239881840353735
4721,0.00011909532458559168
4722,0.00011532883695953639
4723,0.00011231298679239258
4724,0.00011046008436059447
4725,0.00010858224380723784
4726,0.00010903778016104015
4727,0.00011387993209698632
4728,0.0001255717547543396
4729,0.00013360182989618336
4730,0.00013793607542305435
4731,0.00014313650503872458
4732,0.0001434631944311412
4733,0.0001478514725547223
4734,0.00014835605388092304
4735,0.0001465064765319994
4736,0.0001444923075807895
4737,0.00014101260835265722
4738,0.00014032015984404895
4739,0.0001416053043750314
4740,0.00014037751752363353
4741,0.00013775652094783297
4742,0.00013442146282474011
4743,0.00013009636127577393
4744,0.00012443956403558273
4745,0.00011916099497236245
4746,0.00011531387408660127
4747,0.00011220824668184679
4748,0.00011028052988537311
4749,0.0001083129120944058
4750,0.00010868365883490914
4751,0.00011324234745580679
4752,0.00012579453530692906
4753,0.00013423858326664428
4754,0.00013888455531299674
4755,0.00014318804382327887
4756,0.00014361282316049232
4757,0.0001478190529966962
4758,0.00014835106625661133
4759,0.00014730283388043484
4760,0.0001457458638244645
4761,0.00014174163277288465
4762,0.0001407732023856954
4763,0.00014162109851868513
4764,0.00014050636448501922
4765,0.00013805827221869107
4766,0.0001349484884603435
4767,0.0001311761819392579
4768,0.00012511455585910005
4769,0.00012042785154753533
4770,0.00011725156613169837
4771,0.00011376106038422404
4772,0.0001117394099965466
4773,0.0001099638157415799
4774,0.00011031461198483643
4775,0.00011599302226371168
4776,0.00013085032381755988
4777,0.00014044485045184156
4778,0.00014510994172472222
4779,0.00014997869432366412
4780,0.00014943587454440698
4781,0.00015376346990552902
4782,0.00015419074305489833
4783,0.00015176426382725427
4784,0.000148784158301011
4785,0.00014405589045351537
4786,0.0001429419876905681
4787,0.00014335512923772093
4788,0.00014184554161271183
4789,0.00013908406028546492
4790,0.0001358146725491428
4791,0.00013159846746431552
4792,0.00012540799442277198
4793,0.00012040540723813266
4794,0.0001165882120982417
4795,0.00011355241143385107
4796,0.00011121986579741074
4797,0.00010991726458133732
4798,0.00011087405717846591
4799,0.00011690492624203491
4800,0.0001328811181831421
4801,0.00014313733630944318
4802,0.0001472379947643827
4803,0.0001517817205123452
4804,0.00014977337045616565
4805,0.00015445342460198143
4806,0.00015537447255820948
4807,0.0001530253015073968
4808,0.00015030954006967385
4809,0.00014487801719422798
4810,0.00014336759829850022
4811,0.00014328031487304539
4812,0.00014127695244117752
4813,0.00013788121155562557
4814,0.00013428097807329376
4815,0.00013017283818188673
4816,0.0001237629096706282
4817,0.00011906456756900285
4818,0.00011530888646228957
4819,0.0001123379249139511
4820,0.00011000787308966662
4821,0.00010835198181818083
4822,0.00010832122480159197
4823,0.00011284832513518217
4824,0.00012680785431292362
4825,0.00013575398978668372
4826,0.0001402320451478755
4827,0.0001447067754261928
4828,0.0001437316948732546
4829,0.00014817400559354583
4830,0.00014801772669844577
4831,0.00014654222117289995
4832,0.0001449894074705227
4833,0.00014060445442981608
4834,0.00013952297122489488
4835,0.00014052215862867296
4836,0.00013929270923583787
4837,0.0001368778677982544
4838,0.0001333590988463471
4839,0.000129487871109746
4840,0.00012328576027814184
4841,0.0001188376306628203
4842,0.00011529891121366617
4843,0.00011275106646110395
4844,0.00011036698204010931
4845,0.0001090502492218194
4846,0.00010969614657018511
4847,0.00011488493839579471
4848,0.00012965329398275088
4849,0.00013846975122440666
4850,0.00014332603476256933
4851,0.00014753309586949185
4852,0.00014640007388001637
4853,0.0001509911820589401
4854,0.00015157140902053503
4855,0.0001499146864783306
4856,0.00014794457487520745
4857,0.00014321796956914907
4858,0.00014143572514843346
4859,0.00014153132128107447
4860,0.00014043653774465539
4861,0.00013815137453917622
4862,0.00013497675166477649
4863,0.00013126346536471273
4864,0.00012563077497536145
4865,0.0001206705825973716
4866,0.00011687583176688331
4867,0.00011388491972129803
4868,0.00011143932126712572
4869,0.00010991892712277456
4870,0.00011051245441586736
4871,0.00011598055320293241
4872,0.00013040975033669269
4873,0.00014058284139113202
4874,0.00014469015001182046
4875,0.00014881242150544398
4876,0.00014785729144975261
4877,0.00015213251675560174
4878,0.00015262213520886737
4879,0.00015114247332972844
4880,0.00014856719664345185
4881,0.00014376162061912484
4882,0.00014209824791117147
4883,0.0001422179508946524
4884,0.00014046978857340007
4885,0.00013767755022956433
4886,0.00013376725276918823
4887,0.0001294778958611226
4888,0.00012303887287471246
4889,0.00011813105055199553
4890,0.00011439615121324771
4891,0.000111041142592908
4892,0.00010932041220537006
4893,0.00010841432712207713
4894,0.00010782079982898433
4895,0.0001115623493334811
4896,0.00012067224513880884
4897,0.00012797080204826933
4898,0.00013187112426002202
4899,0.00013568665685847572
4900,0.0001350632038195127
4901,0.00013827855895912468
4902,0.00013843650039566197
4903,0.00013709566072653216
4904,0.00013609564205203548
4905,0.00013400832127758727
4906,0.00013372153287966428
4907,0.0001348046786260227
4908,0.00013340814381874552
4909,0.0001316990512212682
4910,0.00012875718414808135
4911,0.0001248443928755494
4912,0.00011961237497257169
4913,0.00011491569541238357
4914,0.00011158562491360239
4915,0.00010831873098943613
4916,0.0001061349828116283
4917,0.00010453312413685264
4918,0.00010412829529688597
4919,0.00010741347717686182
4920,0.00011683177441879659
4921,0.00012517773243371497
4922,0.0001294870398390274
4923,0.0001336076487912137
4924,0.0001337423146476297
4925,0.00013704245940054067
4926,0.00013764429940081962
4927,0.00013616630006311795
4928,0.00013493685067028288
4929,0.00013248626459179885
4930,0.00013301329022740227
4931,0.0001347988597309924
4932,0.00013383707950955209
4933,0.00013165748768533735
4934,0.0001284587579600977
4935,0.00012440049431180773
4936,0.00011876531011030059
4937,0.00011376771054997297
4938,0.00010990812060343255
4939,0.00010696043463521536
4940,0.00010498034778346877
4941,0.00010358963187122193
4942,0.00010491717120885386
4943,0.00011008684380793527
4944,0.00012524839044479746
4945,0.000134923550338785
4946,0.0001392237137661926
4947,0.0001440999478016021
4948,0.0001426926064749829
4949,0.000146372641946302
4950,0.00014682152813435536
4951,0.00014528284603419463
4952,0.0001432902901216688
4953,0.00013945397575524965
4954,0.0001387814777438882
4955,0.00013933177895961288
4956,0.0001374647449255983
4957,0.0001344497260291731
4958,0.00013115207508841798
4959,0.00012679039762783268
4960,0.00012095238337098288
4961,0.00011629144845169531
4962,0.00011254158624001235
4963,0.00010995051541008202
4964,0.00010804856800588548
4965,0.00010651237971788059
4966,0.00010679501176221049
4967,0.00011227973596364788
4968,0.00012890182525312078
4969,0.00013907159122468566
4970,0.00014351888956928857
4971,0.00014805180879790908
4972,0.0001460526027196343
4973,0.0001508099650422815
4974,0.00015157639664484671
4975,0.0001496744492406502
4976,0.00014710582272012252
4977,0.00014225702061842742
4978,0.0001409685510045705
4979,0.00014175160802150805
4980,0.00013980394072778756
4981,0.00013666921884788146
4982,0.0001329185253654799
4983,0.0001286491189546611
4984,0.00012262988768115273
4985,0.00011777526668442731
4986,0.00011355906159960002
4987,0.00011055069286892376
4988,0.00010845755319944523
4989,0.00010722727253589153
4990,0.0001076853027018497
4991,0.0001127302846931385
4992,0.00012666653829075867
4993,0.00013559687962086506
4994,0.0001398538169709046
4995,0.00014431774072987984
4996,0.0001432337637128028
4997,0.00014653473973643238
4998,0.00014699193863167194
4999,0.00014502515211142324
5000,0.00014301846459668092
5001,0.0001387050008377754
5002,0.00013818628790935816
5003,0.00013947808260608957
5004,0.00013791612492580752
5005,0.0001351488247035303
5006,0.00013159431111072243
5007,0.00012732490469990362
5008,0.00012176037850947897
5009,0.00011755581121471233
5010,0.00011350669154432713
5011,0.0001104808661285599
5012,0.00010819404038164352
5013,0.00010704771806067018
5014,0.0001074941104365677
5015,0.00011298714734519127
5016,0.00012751194061159254
5017,0.0001363549985162441
5018,0.0001405903228275996
5019,0.00014504593387938867
5020,0.00014469929398972523
5021,0.00014857550935063802
5022,0.00014888723587011952
5023,0.00014713574846599272
5024,0.0001445879037134305
5025,0.0001400325401754073
5026,0.00013913144271642612
5027,0.000140161387136793
5028,0.00013872328879358496
5029,0.00013624776459354244
5030,0.0001328129539842155
5031,0.00012846873320872113
5032,0.0001221726887859132
5033,0.00011795814624252313
5034,0.00011392897706938473
5035,0.00011098461618404203
5036,0.00010904858668038218
5037,0.00010738853905530329
5038,0.00010814915176283819
5039,0.00011364301994218036
5040,0.00012946459552962472
5041,0.00013887208625221748
5042,0.00014272668857444622
5043,0.0001471914436041401
5044,0.0001453618167524633
5045,0.00014977918935119597
5046,0.0001498756167545556
5047,0.00014718562470910978
5048,0.0001454491001779181
5049,0.00014088293012055292
5050,0.00013992863133558016
5051,0.00014051633973364262
5052,0.00013902337752300586
5053,0.0001359626387370567
5054,0.0001324979023818595
5055,0.0001279408763023991
5056,0.00012197650889631948
5057,0.00011760153110423627
5058,0.0001136255632570894
5059,0.00011066374568665573
5060,0.00010854816170777452
5061,0.00010728130513260166
5062,0.00010743093386195278
5063,0.00011212096325639197
5064,0.00012349773431138926
5065,0.00013278718459193835
5066,0.00013733091033990086
5067,0.00014144154404346375
5068,0.00014033512271698407
5069,0.00014387882979044987
5070,0.00014489214879644447
5071,0.00014307831608842138
5072,0.0001406443554243097
5073,0.00013725110835091363
5074,0.00013671078238381234
5075,0.00013770331962184148
5076,0.0001363067848145643
5077,0.00013416376890196873
5078,0.00013092680072367268
5079,0.0001266258060255464
5080,0.00012119345187938191
5081,0.00011654831110374807
5082,0.0001127111654666103
5083,0.00010992225220564903
5084,0.00010773268513281088
5085,0.00010654147419303221
5086,0.00010706434347504252
5087,0.00011136118181957569
5088,0.00012224334679699565
5089,0.000132023246801529
5090,0.00013660105464895482
5091,0.00014061442967843948
5092,0.00014168011873970694
5093,0.00014455880923827888
5094,0.00014461450437642625
5095,0.00014296027564637769
5096,0.00014128609641908234
5097,0.0001381746501192975
5098,0.0001373209350912775
5099,0.000138514639843212
5100,0.0001373600048150525
5101,0.00013448131431648055
5102,0.00013142473188412448
5103,0.00012767486967244155
5104,0.00012200310955931525
5105,0.0001170811556343818
5106,0.00011343104590893294
5107,0.0001107967490016345
5108,0.00010869197154209533
5109,0.00010774847927646461
5110,0.00010813252634846584
5111,0.00011352414822941809
5112,0.00012635813685415163
5113,0.00013632091641678078
5114,0.00014027277741308775
5115,0.0001434340999559896
5116,0.00014141743719262386
5117,0.0001450667156473541
5118,0.00014500520161417642
5119,0.00014362612349199023
5120,0.00014222127597752688
5121,0.00013851214603105618
5122,0.00013772077630693242
5123,0.00013843483785422477
5124,0.00013691278116843635
5125,0.00013423359564233256
5126,0.00013053360967376666
5127,0.0001265809174067411
5128,0.00012086011232121637
5129,0.0001163055800539118
5130,0.000112716153090922
5131,0.00011000621054822938
5132,0.00010807267485672538
5133,0.00010715744579552765
5134,0.000107623788668672
5135,0.00011300543530100085
5136,0.00012796248934108316
5137,0.00013773740172130477
5138,0.00014208079122608053
5139,0.00014578327100680228
5140,0.00014264522404402173
5141,0.00014601685807873375
5142,0.00014687805454322134
5143,0.00014590713034387626
5144,0.00014386137310535893
5145,0.00013945563829668688
5146,0.00013803499663856978
5147,0.00013777813398651705
5148,0.00013574900216237204
5149,0.00013260430503384254
5150,0.00012887605586084364
5151,0.00012460831199146208
5152,0.00011851925397758985
5153,0.00011430886778779288
5154,0.00011127888601843257
5155,0.00010877426734323843
5156,0.00010698038513246216
5157,0.00010577171750759251
5158,0.00010603772413755007
5159,0.00011081004933313239
5160,0.00012460332436715037
5161,0.00013275975265822397
5162,0.0001377008258096856
5163,0.00014186216702708417
5164,0.00013976403973329392
5165,0.00014312486724866392
5166,0.0001433576230498768
5167,0.00014152716492748138
5168,0.0001398305413907833
5169,0.00013615216846090146
5170,0.0001349717640404648
5171,0.00013577310901321195
5172,0.0001342884595097613
5173,0.0001316990512212682
5174,0.0001283623305567381
5175,0.00012464571917379985
5176,0.00011902051022091612
5177,0.00011474777872722285
5178,0.00011108187485812025
5179,0.00010860884447023358
5180,0.00010643922789464226
5181,0.00010564952071195575
5182,0.00010647829761841728
5183,0.00011192893972039135
5184,0.00012622014591486113
5185,0.0001353017785157559
5186,0.00013991533100408228
5187,0.0001438597105639217
5188,0.00014249476404395198
5189,0.00014620140017826682
5190,0.00014643581852091694
5191,0.0001452138505645494
5192,0.00014265769310480098
5193,0.00013813391785408527
5194,0.00013716715000833328
5195,0.00013736416116864558
5196,0.00013590195597459765
5197,0.00013343058812814818
5198,0.00013003817232547072
5199,0.00012577541608040085
5200,0.00012048271541496406
5201,0.00011559318104805672
5202,0.00011205196778674673
5203,0.0001093229060175259
5204,0.00010763708900016989
5205,0.00010652235496650399
5206,0.00010762295739795339
5207,0.00011314010115741687
5208,0.00012809133630246885
5209,0.0001372170262514503
5210,0.00014093031255151407
5211,0.00014437426713874587
5212,0.00014214812415428853
5213,0.0001459279121118417
5214,0.00014658627852098667
5215,0.0001451049541004105
5216,0.00014389545520482224
5217,0.00013999430172235094
5218,0.0001388047533240095
5219,0.00013901340227438243
5220,0.00013723365166582266
5221,0.00013417041906771765
5222,0.00013083120459103168
5223,0.00012662746856698367
5224,0.00012112279386829944
5225,0.00011666635154579174
5226,0.00011303120469327799
5227,0.00011038111364232581
5228,0.00010828132380709835
5229,0.00010693466524293821
5230,0.00010725304192816866
5231,0.0001115340861290481
5232,0.00012342208867599508
5233,0.0001316317182930602
5234,0.00013540984370917614
5235,0.00013929603431871233
5236,0.0001384281876884758
5237,0.00014220298802171728
5238,0.00014291123067397928
5239,0.00014141328083903078
5240,0.0001400799226063685
5241,0.00013693106912424593
5242,0.00013587203022872742
5243,0.00013616630006311795
5244,0.00013446718271426406
5245,0.00013206813542033434
5246,0.00012908886116480968
5247,0.00012499984049993084
5248,0.0001193546810498003
5249,0.00011474611618578562
5250,0.00011131546193005173
5251,0.00010891973971899648
5252,0.00010711671353031541
5253,0.00010612251375084903
5254,0.00010656308723171624
5255,0.00011099708524482129
5256,0.00012306297972555238
5257,0.00013142223807196862
5258,0.00013583129796351516
5259,0.00014013561774451589
5260,0.00013968506901502526
5261,0.00014354798404444017
5262,0.00014438756747024373
5263,0.00014336177940346988
5264,0.00014110155431954928
5265,0.00013760689221848185
5266,0.0001363076160852829
5267,0.0001366085360854224
5268,0.0001356841630463199
5269,0.00013337489299000083
5270,0.00013040226890022511
5271,0.00012633486127403034
5272,0.00012066476370234128
5273,0.00011592568933550366
5274,0.0001125008539748001
5275,0.00010994137143217723
5276,0.00010820900325457863
5277,0.00010715162690049735
5278,0.00010735279441440273
5279,0.00011258065596378738
5280,0.00012696579574946094
5281,0.00013585457354363644
5282,0.00014008075387708714
5283,0.00014416811200052872
5284,0.00014275910813247228
5285,0.00014584811012285446
5286,0.00014595950039914915
5287,0.0001443925550945554
5288,0.00014301680205524366
5289,0.0001392129072468506
5290,0.00013845146326859712
5291,0.00013885213575497065
5292,0.00013709898580940665
5293,0.00013444806348773586
5294,0.0001313673742045399
5295,0.00012703894757269926
5296,0.00012087673773558871
5297,0.00011668796458447579
5298,0.00011310768159939079
5299,0.0001104185208246636
5300,0.00010874766668024269
5301,0.00010733700027074902
5302,0.00010847002226022449
5303,0.00011405034259430288
5304,0.00012988688105468235
5305,0.00013925197697062564
5306,0.00014330608426532253
5307,0.00014754140857667803
5308,0.0001441714370834032
5309,0.00014765363012369137
5310,0.0001484840695715901
5311,0.00014686891056531657
5312,0.00014560122271942507
5313,0.00014109906050739342
5314,0.00013959778558957043
5315,0.0001391688498987639
5316,0.00013696598249442787
5317,0.0001341862132113714
5318,0.00013041972558531609
5319,0.00012623510878779625
5320,0.0001204793903320896
5321,0.00011550506635188327
5322,0.00011169036502414818
5323,0.00010936945717776848
5324,0.00010766950855819596
5325,0.00010645419076757737
5326,0.00010659135043614924
5327,0.00011120074657088255
5328,0.00012415859453269006
5329,0.00013295011365278736
5330,0.00013742567520182326
5331,0.0001413575857008834
5332,0.00013931515354524053
5333,0.00014280815310487073
5334,0.00014336593575706296
5335,0.0001421273423863231
5336,0.00014100845199906413
5337,0.00013717712525695665
5338,0.0001365021334334394
5339,0.0001372311578536668
5340,0.00013602249022879717
5341,0.00013345220116683224
5342,0.0001297788158612621
5343,0.00012550359055541296
5344,0.00011957579906095253
