,Coal-EA,Coal-NE,Coal-NO,Coal-SO,Coal-WE
633,0.55,0.55,0.55,0.55,0.55
634,0.55,0.55,0.55,0.55,0.55
635,0.55,0.55,0.55,0.55,0.55
636,0.55,0.55,0.55,0.55,0.55
637,0.55,0.55,0.55,0.55,0.55
638,0.55,0.55,0.55,0.55,0.55
639,0.55,0.55,0.55,0.55,0.55
640,0.55,0.55,0.55,0.55,0.55
641,0.55,0.55,0.55,0.55,0.55
642,0.55,0.55,0.55,0.55,0.55
643,0.55,0.55,0.55,0.55,0.55
644,0.55,0.55,0.55,0.55,0.55
645,0.55,0.55,0.55,0.55,0.55
646,0.55,0.55,0.55,0.55,0.55
647,0.55,0.55,0.55,0.55,0.55
648,0.55,0.55,0.55,0.55,0.55
649,0.55,0.55,0.55,0.55,0.55
650,0.55,0.55,0.55,0.55,0.55
651,0.55,0.55,0.55,0.55,0.55
652,0.55,0.55,0.55,0.55,0.55
653,0.55,0.55,0.55,0.55,0.55
654,0.55,0.55,0.55,0.55,0.55
655,0.55,0.55,0.55,0.55,0.55
656,0.55,0.55,0.55,0.55,0.55
657,0.55,0.55,0.55,0.55,0.55
658,0.55,0.55,0.55,0.55,0.55
659,0.55,0.55,0.55,0.55,0.55
660,0.55,0.55,0.55,0.55,0.55
661,0.55,0.55,0.55,0.55,0.55
662,0.55,0.55,0.55,0.55,0.55
663,0.55,0.55,0.55,0.55,0.55
664,0.55,0.55,0.55,0.55,0.55
665,0.55,0.55,0.55,0.55,0.55
666,0.55,0.55,0.55,0.55,0.55
667,0.55,0.55,0.55,0.55,0.55
668,0.55,0.55,0.55,0.55,0.55
669,0.55,0.55,0.55,0.55,0.55
670,0.55,0.55,0.55,0.55,0.55
671,0.55,0.55,0.55,0.55,0.55
672,0.55,0.55,0.55,0.55,0.55
673,0.55,0.55,0.55,0.55,0.55
674,0.55,0.55,0.55,0.55,0.55
675,0.55,0.55,0.55,0.55,0.55
676,0.55,0.55,0.55,0.55,0.55
677,0.55,0.55,0.55,0.55,0.55
678,0.55,0.55,0.55,0.55,0.55
679,0.55,0.55,0.55,0.55,0.55
680,0.55,0.55,0.55,0.55,0.55
681,0.55,0.55,0.55,0.55,0.55
682,0.55,0.55,0.55,0.55,0.55
683,0.55,0.55,0.55,0.55,0.55
684,0.55,0.55,0.55,0.55,0.55
685,0.55,0.55,0.55,0.55,0.55
686,0.55,0.55,0.55,0.55,0.55
687,0.55,0.55,0.55,0.55,0.55
688,0.55,0.55,0.55,0.55,0.55
689,0.55,0.55,0.55,0.55,0.55
690,0.55,0.55,0.55,0.55,0.55
691,0.55,0.55,0.55,0.55,0.55
692,0.55,0.55,0.55,0.55,0.55
693,0.55,0.55,0.55,0.55,0.55
694,0.55,0.55,0.55,0.55,0.55
695,0.55,0.55,0.55,0.55,0.55
696,0.55,0.55,0.55,0.55,0.55
697,0.55,0.55,0.55,0.55,0.55
698,0.55,0.55,0.55,0.55,0.55
699,0.55,0.55,0.55,0.55,0.55
700,0.55,0.55,0.55,0.55,0.55
701,0.55,0.55,0.55,0.55,0.55
702,0.55,0.55,0.55,0.55,0.55
703,0.55,0.55,0.55,0.55,0.55
704,0.55,0.55,0.55,0.55,0.55
705,0.55,0.55,0.55,0.55,0.55
706,0.55,0.55,0.55,0.55,0.55
707,0.55,0.55,0.55,0.55,0.55
708,0.55,0.55,0.55,0.55,0.55
709,0.55,0.55,0.55,0.55,0.55
710,0.55,0.55,0.55,0.55,0.55
711,0.55,0.55,0.55,0.55,0.55
712,0.55,0.55,0.55,0.55,0.55
713,0.55,0.55,0.55,0.55,0.55
714,0.55,0.55,0.55,0.55,0.55
715,0.55,0.55,0.55,0.55,0.55
716,0.55,0.55,0.55,0.55,0.55
717,0.55,0.55,0.55,0.55,0.55
718,0.55,0.55,0.55,0.55,0.55
719,0.55,0.55,0.55,0.55,0.55
720,0.55,0.55,0.55,0.55,0.55
721,0.55,0.55,0.55,0.55,0.55
722,0.55,0.55,0.55,0.55,0.55
723,0.55,0.55,0.55,0.55,0.55
724,0.55,0.55,0.55,0.55,0.55
725,0.55,0.55,0.55,0.55,0.55
726,0.55,0.55,0.55,0.55,0.55
727,0.55,0.55,0.55,0.55,0.55
728,0.55,0.55,0.55,0.55,0.55
729,0.55,0.55,0.55,0.55,0.55
730,0.55,0.55,0.55,0.55,0.55
731,0.55,0.55,0.55,0.55,0.55
732,0.55,0.55,0.55,0.55,0.55
733,0.55,0.55,0.55,0.55,0.55
734,0.55,0.55,0.55,0.55,0.55
735,0.55,0.55,0.55,0.55,0.55
736,0.55,0.55,0.55,0.55,0.55
737,0.55,0.55,0.55,0.55,0.55
738,0.55,0.55,0.55,0.55,0.55
739,0.55,0.55,0.55,0.55,0.55
740,0.55,0.55,0.55,0.55,0.55
741,0.55,0.55,0.55,0.55,0.55
742,0.55,0.55,0.55,0.55,0.55
743,0.55,0.55,0.55,0.55,0.55
744,0.55,0.55,0.55,0.55,0.55
745,0.55,0.55,0.55,0.55,0.55
746,0.55,0.55,0.55,0.55,0.55
747,0.55,0.55,0.55,0.55,0.55
748,0.55,0.55,0.55,0.55,0.55
749,0.55,0.55,0.55,0.55,0.55
750,0.55,0.55,0.55,0.55,0.55
751,0.55,0.55,0.55,0.55,0.55
752,0.55,0.55,0.55,0.55,0.55
753,0.55,0.55,0.55,0.55,0.55
754,0.55,0.55,0.55,0.55,0.55
755,0.55,0.55,0.55,0.55,0.55
756,0.55,0.55,0.55,0.55,0.55
757,0.55,0.55,0.55,0.55,0.55
758,0.55,0.55,0.55,0.55,0.55
759,0.55,0.55,0.55,0.55,0.55
760,0.55,0.55,0.55,0.55,0.55
761,0.55,0.55,0.55,0.55,0.55
762,0.55,0.55,0.55,0.55,0.55
763,0.55,0.55,0.55,0.55,0.55
764,0.55,0.55,0.55,0.55,0.55
765,0.55,0.55,0.55,0.55,0.55
766,0.55,0.55,0.55,0.55,0.55
767,0.55,0.55,0.55,0.55,0.55
768,0.55,0.55,0.55,0.55,0.55
769,0.55,0.55,0.55,0.55,0.55
770,0.55,0.55,0.55,0.55,0.55
771,0.55,0.55,0.55,0.55,0.55
772,0.55,0.55,0.55,0.55,0.55
773,0.55,0.55,0.55,0.55,0.55
774,0.55,0.55,0.55,0.55,0.55
775,0.55,0.55,0.55,0.55,0.55
776,0.55,0.55,0.55,0.55,0.55
777,0.55,0.55,0.55,0.55,0.55
778,0.55,0.55,0.55,0.55,0.55
779,0.55,0.55,0.55,0.55,0.55
780,0.55,0.55,0.55,0.55,0.55
781,0.55,0.55,0.55,0.55,0.55
782,0.55,0.55,0.55,0.55,0.55
783,0.55,0.55,0.55,0.55,0.55
784,0.55,0.55,0.55,0.55,0.55
785,0.55,0.55,0.55,0.55,0.55
786,0.55,0.55,0.55,0.55,0.55
787,0.55,0.55,0.55,0.55,0.55
788,0.55,0.55,0.55,0.55,0.55
789,0.55,0.55,0.55,0.55,0.55
790,0.55,0.55,0.55,0.55,0.55
791,0.55,0.55,0.55,0.55,0.55
792,0.55,0.55,0.55,0.55,0.55
793,0.55,0.55,0.55,0.55,0.55
794,0.55,0.55,0.55,0.55,0.55
795,0.55,0.55,0.55,0.55,0.55
796,0.55,0.55,0.55,0.55,0.55
797,0.55,0.55,0.55,0.55,0.55
798,0.55,0.55,0.55,0.55,0.55
799,0.55,0.55,0.55,0.55,0.55
800,0.55,0.55,0.55,0.55,0.55
801,0.55,0.55,0.55,0.55,0.55
802,0.55,0.55,0.55,0.55,0.55
803,0.55,0.55,0.55,0.55,0.55
804,0.55,0.55,0.55,0.55,0.55
805,0.55,0.55,0.55,0.55,0.55
806,0.55,0.55,0.55,0.55,0.55
807,0.55,0.55,0.55,0.55,0.55
808,0.55,0.55,0.55,0.55,0.55
809,0.55,0.55,0.55,0.55,0.55
810,0.55,0.55,0.55,0.55,0.55
811,0.55,0.55,0.55,0.55,0.55
812,0.55,0.55,0.55,0.55,0.55
813,0.55,0.55,0.55,0.55,0.55
814,0.55,0.55,0.55,0.55,0.55
815,0.55,0.55,0.55,0.55,0.55
816,0.55,0.55,0.55,0.55,0.55
817,0.55,0.55,0.55,0.55,0.55
818,0.55,0.55,0.55,0.55,0.55
819,0.55,0.55,0.55,0.55,0.55
820,0.55,0.55,0.55,0.55,0.55
821,0.55,0.55,0.55,0.55,0.55
822,0.55,0.55,0.55,0.55,0.55
823,0.55,0.55,0.55,0.55,0.55
824,0.55,0.55,0.55,0.55,0.55
825,0.55,0.55,0.55,0.55,0.55
826,0.55,0.55,0.55,0.55,0.55
827,0.55,0.55,0.55,0.55,0.55
828,0.55,0.55,0.55,0.55,0.55
829,0.55,0.55,0.55,0.55,0.55
830,0.55,0.55,0.55,0.55,0.55
831,0.55,0.55,0.55,0.55,0.55
832,0.55,0.55,0.55,0.55,0.55
833,0.55,0.55,0.55,0.55,0.55
834,0.55,0.55,0.55,0.55,0.55
835,0.55,0.55,0.55,0.55,0.55
836,0.55,0.55,0.55,0.55,0.55
837,0.55,0.55,0.55,0.55,0.55
838,0.55,0.55,0.55,0.55,0.55
839,0.55,0.55,0.55,0.55,0.55
840,0.55,0.55,0.55,0.55,0.55
841,0.55,0.55,0.55,0.55,0.55
842,0.55,0.55,0.55,0.55,0.55
843,0.55,0.55,0.55,0.55,0.55
844,0.55,0.55,0.55,0.55,0.55
845,0.55,0.55,0.55,0.55,0.55
846,0.55,0.55,0.55,0.55,0.55
847,0.55,0.55,0.55,0.55,0.55
848,0.55,0.55,0.55,0.55,0.55
849,0.55,0.55,0.55,0.55,0.55
850,0.55,0.55,0.55,0.55,0.55
851,0.55,0.55,0.55,0.55,0.55
852,0.55,0.55,0.55,0.55,0.55
853,0.55,0.55,0.55,0.55,0.55
854,0.55,0.55,0.55,0.55,0.55
855,0.55,0.55,0.55,0.55,0.55
856,0.55,0.55,0.55,0.55,0.55
857,0.55,0.55,0.55,0.55,0.55
858,0.55,0.55,0.55,0.55,0.55
859,0.55,0.55,0.55,0.55,0.55
860,0.55,0.55,0.55,0.55,0.55
861,0.55,0.55,0.55,0.55,0.55
862,0.55,0.55,0.55,0.55,0.55
863,0.55,0.55,0.55,0.55,0.55
864,0.55,0.55,0.55,0.55,0.55
865,0.55,0.55,0.55,0.55,0.55
866,0.55,0.55,0.55,0.55,0.55
867,0.55,0.55,0.55,0.55,0.55
868,0.55,0.55,0.55,0.55,0.55
869,0.55,0.55,0.55,0.55,0.55
870,0.55,0.55,0.55,0.55,0.55
871,0.55,0.55,0.55,0.55,0.55
872,0.55,0.55,0.55,0.55,0.55
873,0.55,0.55,0.55,0.55,0.55
874,0.55,0.55,0.55,0.55,0.55
875,0.55,0.55,0.55,0.55,0.55
876,0.55,0.55,0.55,0.55,0.55
877,0.55,0.55,0.55,0.55,0.55
878,0.55,0.55,0.55,0.55,0.55
879,0.55,0.55,0.55,0.55,0.55
880,0.55,0.55,0.55,0.55,0.55
881,0.55,0.55,0.55,0.55,0.55
882,0.55,0.55,0.55,0.55,0.55
883,0.55,0.55,0.55,0.55,0.55
884,0.55,0.55,0.55,0.55,0.55
885,0.55,0.55,0.55,0.55,0.55
886,0.55,0.55,0.55,0.55,0.55
887,0.55,0.55,0.55,0.55,0.55
888,0.55,0.55,0.55,0.55,0.55
889,0.55,0.55,0.55,0.55,0.55
890,0.55,0.55,0.55,0.55,0.55
891,0.55,0.55,0.55,0.55,0.55
892,0.55,0.55,0.55,0.55,0.55
893,0.55,0.55,0.55,0.55,0.55
894,0.55,0.55,0.55,0.55,0.55
895,0.55,0.55,0.55,0.55,0.55
896,0.55,0.55,0.55,0.55,0.55
897,0.55,0.55,0.55,0.55,0.55
898,0.55,0.55,0.55,0.55,0.55
899,0.55,0.55,0.55,0.55,0.55
900,0.55,0.55,0.55,0.55,0.55
901,0.55,0.55,0.55,0.55,0.55
902,0.55,0.55,0.55,0.55,0.55
903,0.55,0.55,0.55,0.55,0.55
904,0.55,0.55,0.55,0.55,0.55
905,0.55,0.55,0.55,0.55,0.55
906,0.55,0.55,0.55,0.55,0.55
907,0.55,0.55,0.55,0.55,0.55
908,0.55,0.55,0.55,0.55,0.55
909,0.55,0.55,0.55,0.55,0.55
910,0.55,0.55,0.55,0.55,0.55
911,0.55,0.55,0.55,0.55,0.55
912,0.55,0.55,0.55,0.55,0.55
913,0.55,0.55,0.55,0.55,0.55
914,0.55,0.55,0.55,0.55,0.55
915,0.55,0.55,0.55,0.55,0.55
916,0.55,0.55,0.55,0.55,0.55
917,0.55,0.55,0.55,0.55,0.55
918,0.55,0.55,0.55,0.55,0.55
919,0.55,0.55,0.55,0.55,0.55
920,0.55,0.55,0.55,0.55,0.55
921,0.55,0.55,0.55,0.55,0.55
922,0.55,0.55,0.55,0.55,0.55
923,0.55,0.55,0.55,0.55,0.55
924,0.55,0.55,0.55,0.55,0.55
925,0.55,0.55,0.55,0.55,0.55
926,0.55,0.55,0.55,0.55,0.55
927,0.55,0.55,0.55,0.55,0.55
928,0.55,0.55,0.55,0.55,0.55
929,0.55,0.55,0.55,0.55,0.55
930,0.55,0.55,0.55,0.55,0.55
931,0.55,0.55,0.55,0.55,0.55
932,0.55,0.55,0.55,0.55,0.55
933,0.55,0.55,0.55,0.55,0.55
934,0.55,0.55,0.55,0.55,0.55
935,0.55,0.55,0.55,0.55,0.55
936,0.55,0.55,0.55,0.55,0.55
937,0.55,0.55,0.55,0.55,0.55
938,0.55,0.55,0.55,0.55,0.55
939,0.55,0.55,0.55,0.55,0.55
940,0.55,0.55,0.55,0.55,0.55
941,0.55,0.55,0.55,0.55,0.55
942,0.55,0.55,0.55,0.55,0.55
943,0.55,0.55,0.55,0.55,0.55
944,0.55,0.55,0.55,0.55,0.55
945,0.55,0.55,0.55,0.55,0.55
946,0.55,0.55,0.55,0.55,0.55
947,0.55,0.55,0.55,0.55,0.55
948,0.55,0.55,0.55,0.55,0.55
949,0.55,0.55,0.55,0.55,0.55
950,0.55,0.55,0.55,0.55,0.55
951,0.55,0.55,0.55,0.55,0.55
952,0.55,0.55,0.55,0.55,0.55
953,0.55,0.55,0.55,0.55,0.55
954,0.55,0.55,0.55,0.55,0.55
955,0.55,0.55,0.55,0.55,0.55
956,0.55,0.55,0.55,0.55,0.55
957,0.55,0.55,0.55,0.55,0.55
958,0.55,0.55,0.55,0.55,0.55
959,0.55,0.55,0.55,0.55,0.55
960,0.55,0.55,0.55,0.55,0.55
961,0.55,0.55,0.55,0.55,0.55
962,0.55,0.55,0.55,0.55,0.55
963,0.55,0.55,0.55,0.55,0.55
964,0.55,0.55,0.55,0.55,0.55
965,0.55,0.55,0.55,0.55,0.55
966,0.55,0.55,0.55,0.55,0.55
967,0.55,0.55,0.55,0.55,0.55
968,0.55,0.55,0.55,0.55,0.55
969,0.55,0.55,0.55,0.55,0.55
970,0.55,0.55,0.55,0.55,0.55
971,0.55,0.55,0.55,0.55,0.55
972,0.55,0.55,0.55,0.55,0.55
973,0.55,0.55,0.55,0.55,0.55
974,0.55,0.55,0.55,0.55,0.55
975,0.55,0.55,0.55,0.55,0.55
976,0.55,0.55,0.55,0.55,0.55
977,0.55,0.55,0.55,0.55,0.55
978,0.55,0.55,0.55,0.55,0.55
979,0.55,0.55,0.55,0.55,0.55
980,0.55,0.55,0.55,0.55,0.55
981,0.55,0.55,0.55,0.55,0.55
982,0.55,0.55,0.55,0.55,0.55
983,0.55,0.55,0.55,0.55,0.55
984,0.55,0.55,0.55,0.55,0.55
985,0.55,0.55,0.55,0.55,0.55
986,0.55,0.55,0.55,0.55,0.55
987,0.55,0.55,0.55,0.55,0.55
988,0.55,0.55,0.55,0.55,0.55
989,0.55,0.55,0.55,0.55,0.55
990,0.55,0.55,0.55,0.55,0.55
991,0.55,0.55,0.55,0.55,0.55
992,0.55,0.55,0.55,0.55,0.55
993,0.55,0.55,0.55,0.55,0.55
994,0.55,0.55,0.55,0.55,0.55
995,0.55,0.55,0.55,0.55,0.55
996,0.55,0.55,0.55,0.55,0.55
997,0.55,0.55,0.55,0.55,0.55
998,0.55,0.55,0.55,0.55,0.55
999,0.55,0.55,0.55,0.55,0.55
1000,0.55,0.55,0.55,0.55,0.55
1001,0.55,0.55,0.55,0.55,0.55
1002,0.55,0.55,0.55,0.55,0.55
1003,0.55,0.55,0.55,0.55,0.55
1004,0.55,0.55,0.55,0.55,0.55
1005,0.55,0.55,0.55,0.55,0.55
1006,0.55,0.55,0.55,0.55,0.55
1007,0.55,0.55,0.55,0.55,0.55
1008,0.55,0.55,0.55,0.55,0.55
1009,0.55,0.55,0.55,0.55,0.55
1010,0.55,0.55,0.55,0.55,0.55
1011,0.55,0.55,0.55,0.55,0.55
1012,0.55,0.55,0.55,0.55,0.55
1013,0.55,0.55,0.55,0.55,0.55
1014,0.55,0.55,0.55,0.55,0.55
1015,0.55,0.55,0.55,0.55,0.55
1016,0.55,0.55,0.55,0.55,0.55
1017,0.55,0.55,0.55,0.55,0.55
1018,0.55,0.55,0.55,0.55,0.55
1019,0.55,0.55,0.55,0.55,0.55
1020,0.55,0.55,0.55,0.55,0.55
1021,0.55,0.55,0.55,0.55,0.55
1022,0.55,0.55,0.55,0.55,0.55
1023,0.55,0.55,0.55,0.55,0.55
1024,0.55,0.55,0.55,0.55,0.55
1025,0.55,0.55,0.55,0.55,0.55
1026,0.55,0.55,0.55,0.55,0.55
1027,0.55,0.55,0.55,0.55,0.55
1028,0.55,0.55,0.55,0.55,0.55
1029,0.55,0.55,0.55,0.55,0.55
1030,0.55,0.55,0.55,0.55,0.55
1031,0.55,0.55,0.55,0.55,0.55
1032,0.55,0.55,0.55,0.55,0.55
1033,0.55,0.55,0.55,0.55,0.55
1034,0.55,0.55,0.55,0.55,0.55
1035,0.55,0.55,0.55,0.55,0.55
1036,0.55,0.55,0.55,0.55,0.55
1037,0.55,0.55,0.55,0.55,0.55
1038,0.55,0.55,0.55,0.55,0.55
1039,0.55,0.55,0.55,0.55,0.55
1040,0.55,0.55,0.55,0.55,0.55
1041,0.55,0.55,0.55,0.55,0.55
1042,0.55,0.55,0.55,0.55,0.55
1043,0.55,0.55,0.55,0.55,0.55
1044,0.55,0.55,0.55,0.55,0.55
1045,0.55,0.55,0.55,0.55,0.55
1046,0.55,0.55,0.55,0.55,0.55
1047,0.55,0.55,0.55,0.55,0.55
1048,0.55,0.55,0.55,0.55,0.55
1049,0.55,0.55,0.55,0.55,0.55
1050,0.55,0.55,0.55,0.55,0.55
1051,0.55,0.55,0.55,0.55,0.55
1052,0.55,0.55,0.55,0.55,0.55
1053,0.55,0.55,0.55,0.55,0.55
1054,0.55,0.55,0.55,0.55,0.55
1055,0.55,0.55,0.55,0.55,0.55
1056,0.55,0.55,0.55,0.55,0.55
1057,0.55,0.55,0.55,0.55,0.55
1058,0.55,0.55,0.55,0.55,0.55
1059,0.55,0.55,0.55,0.55,0.55
1060,0.55,0.55,0.55,0.55,0.55
1061,0.55,0.55,0.55,0.55,0.55
1062,0.55,0.55,0.55,0.55,0.55
1063,0.55,0.55,0.55,0.55,0.55
1064,0.55,0.55,0.55,0.55,0.55
1065,0.55,0.55,0.55,0.55,0.55
1066,0.55,0.55,0.55,0.55,0.55
1067,0.55,0.55,0.55,0.55,0.55
1068,0.55,0.55,0.55,0.55,0.55
1069,0.55,0.55,0.55,0.55,0.55
1070,0.55,0.55,0.55,0.55,0.55
1071,0.55,0.55,0.55,0.55,0.55
1072,0.55,0.55,0.55,0.55,0.55
1073,0.55,0.55,0.55,0.55,0.55
1074,0.55,0.55,0.55,0.55,0.55
1075,0.55,0.55,0.55,0.55,0.55
1076,0.55,0.55,0.55,0.55,0.55
1077,0.55,0.55,0.55,0.55,0.55
1078,0.55,0.55,0.55,0.55,0.55
1079,0.55,0.55,0.55,0.55,0.55
1080,0.55,0.55,0.55,0.55,0.55
1081,0.55,0.55,0.55,0.55,0.55
1082,0.55,0.55,0.55,0.55,0.55
1083,0.55,0.55,0.55,0.55,0.55
1084,0.55,0.55,0.55,0.55,0.55
1085,0.55,0.55,0.55,0.55,0.55
1086,0.55,0.55,0.55,0.55,0.55
1087,0.55,0.55,0.55,0.55,0.55
1088,0.55,0.55,0.55,0.55,0.55
1089,0.55,0.55,0.55,0.55,0.55
1090,0.55,0.55,0.55,0.55,0.55
1091,0.55,0.55,0.55,0.55,0.55
1092,0.55,0.55,0.55,0.55,0.55
1093,0.55,0.55,0.55,0.55,0.55
1094,0.55,0.55,0.55,0.55,0.55
1095,0.55,0.55,0.55,0.55,0.55
1096,0.55,0.55,0.55,0.55,0.55
1097,0.55,0.55,0.55,0.55,0.55
1098,0.55,0.55,0.55,0.55,0.55
1099,0.55,0.55,0.55,0.55,0.55
1100,0.55,0.55,0.55,0.55,0.55
1101,0.55,0.55,0.55,0.55,0.55
1102,0.55,0.55,0.55,0.55,0.55
1103,0.55,0.55,0.55,0.55,0.55
1104,0.55,0.55,0.55,0.55,0.55
1105,0.55,0.55,0.55,0.55,0.55
1106,0.55,0.55,0.55,0.55,0.55
1107,0.55,0.55,0.55,0.55,0.55
1108,0.55,0.55,0.55,0.55,0.55
1109,0.55,0.55,0.55,0.55,0.55
1110,0.55,0.55,0.55,0.55,0.55
1111,0.55,0.55,0.55,0.55,0.55
1112,0.55,0.55,0.55,0.55,0.55
1113,0.55,0.55,0.55,0.55,0.55
1114,0.55,0.55,0.55,0.55,0.55
1115,0.55,0.55,0.55,0.55,0.55
1116,0.55,0.55,0.55,0.55,0.55
1117,0.55,0.55,0.55,0.55,0.55
1118,0.55,0.55,0.55,0.55,0.55
1119,0.55,0.55,0.55,0.55,0.55
1120,0.55,0.55,0.55,0.55,0.55
1121,0.55,0.55,0.55,0.55,0.55
1122,0.55,0.55,0.55,0.55,0.55
1123,0.55,0.55,0.55,0.55,0.55
1124,0.55,0.55,0.55,0.55,0.55
1125,0.55,0.55,0.55,0.55,0.55
1126,0.55,0.55,0.55,0.55,0.55
1127,0.55,0.55,0.55,0.55,0.55
1128,0.55,0.55,0.55,0.55,0.55
1129,0.55,0.55,0.55,0.55,0.55
1130,0.55,0.55,0.55,0.55,0.55
1131,0.55,0.55,0.55,0.55,0.55
1132,0.55,0.55,0.55,0.55,0.55
1133,0.55,0.55,0.55,0.55,0.55
1134,0.55,0.55,0.55,0.55,0.55
1135,0.55,0.55,0.55,0.55,0.55
1136,0.55,0.55,0.55,0.55,0.55
1137,0.55,0.55,0.55,0.55,0.55
1138,0.55,0.55,0.55,0.55,0.55
1139,0.55,0.55,0.55,0.55,0.55
1140,0.55,0.55,0.55,0.55,0.55
1141,0.55,0.55,0.55,0.55,0.55
1142,0.55,0.55,0.55,0.55,0.55
1143,0.55,0.55,0.55,0.55,0.55
1144,0.55,0.55,0.55,0.55,0.55
1145,0.55,0.55,0.55,0.55,0.55
1146,0.55,0.55,0.55,0.55,0.55
1147,0.55,0.55,0.55,0.55,0.55
1148,0.55,0.55,0.55,0.55,0.55
1149,0.55,0.55,0.55,0.55,0.55
1150,0.55,0.55,0.55,0.55,0.55
1151,0.55,0.55,0.55,0.55,0.55
1152,0.55,0.55,0.55,0.55,0.55
1153,0.55,0.55,0.55,0.55,0.55
1154,0.55,0.55,0.55,0.55,0.55
1155,0.55,0.55,0.55,0.55,0.55
1156,0.55,0.55,0.55,0.55,0.55
1157,0.55,0.55,0.55,0.55,0.55
1158,0.55,0.55,0.55,0.55,0.55
1159,0.55,0.55,0.55,0.55,0.55
1160,0.55,0.55,0.55,0.55,0.55
1161,0.55,0.55,0.55,0.55,0.55
1162,0.55,0.55,0.55,0.55,0.55
1163,0.55,0.55,0.55,0.55,0.55
1164,0.55,0.55,0.55,0.55,0.55
1165,0.55,0.55,0.55,0.55,0.55
1166,0.55,0.55,0.55,0.55,0.55
1167,0.55,0.55,0.55,0.55,0.55
1168,0.55,0.55,0.55,0.55,0.55
1169,0.55,0.55,0.55,0.55,0.55
1170,0.55,0.55,0.55,0.55,0.55
1171,0.55,0.55,0.55,0.55,0.55
1172,0.55,0.55,0.55,0.55,0.55
1173,0.55,0.55,0.55,0.55,0.55
1174,0.55,0.55,0.55,0.55,0.55
1175,0.55,0.55,0.55,0.55,0.55
1176,0.55,0.55,0.55,0.55,0.55
1177,0.55,0.55,0.55,0.55,0.55
1178,0.55,0.55,0.55,0.55,0.55
1179,0.55,0.55,0.55,0.55,0.55
1180,0.55,0.55,0.55,0.55,0.55
1181,0.55,0.55,0.55,0.55,0.55
1182,0.55,0.55,0.55,0.55,0.55
1183,0.55,0.55,0.55,0.55,0.55
1184,0.55,0.55,0.55,0.55,0.55
1185,0.55,0.55,0.55,0.55,0.55
1186,0.55,0.55,0.55,0.55,0.55
1187,0.55,0.55,0.55,0.55,0.55
1188,0.55,0.55,0.55,0.55,0.55
1189,0.55,0.55,0.55,0.55,0.55
1190,0.55,0.55,0.55,0.55,0.55
1191,0.55,0.55,0.55,0.55,0.55
1192,0.55,0.55,0.55,0.55,0.55
1193,0.55,0.55,0.55,0.55,0.55
1194,0.55,0.55,0.55,0.55,0.55
1195,0.55,0.55,0.55,0.55,0.55
1196,0.55,0.55,0.55,0.55,0.55
1197,0.55,0.55,0.55,0.55,0.55
1198,0.55,0.55,0.55,0.55,0.55
1199,0.55,0.55,0.55,0.55,0.55
1200,0.55,0.55,0.55,0.55,0.55
1201,0.55,0.55,0.55,0.55,0.55
1202,0.55,0.55,0.55,0.55,0.55
1203,0.55,0.55,0.55,0.55,0.55
1204,0.55,0.55,0.55,0.55,0.55
1205,0.55,0.55,0.55,0.55,0.55
1206,0.55,0.55,0.55,0.55,0.55
1207,0.55,0.55,0.55,0.55,0.55
1208,0.55,0.55,0.55,0.55,0.55
1209,0.55,0.55,0.55,0.55,0.55
1210,0.55,0.55,0.55,0.55,0.55
1211,0.55,0.55,0.55,0.55,0.55
1212,0.55,0.55,0.55,0.55,0.55
1213,0.55,0.55,0.55,0.55,0.55
1214,0.55,0.55,0.55,0.55,0.55
1215,0.55,0.55,0.55,0.55,0.55
1216,0.55,0.55,0.55,0.55,0.55
1217,0.55,0.55,0.55,0.55,0.55
1218,0.55,0.55,0.55,0.55,0.55
1219,0.55,0.55,0.55,0.55,0.55
1220,0.55,0.55,0.55,0.55,0.55
1221,0.55,0.55,0.55,0.55,0.55
1222,0.55,0.55,0.55,0.55,0.55
1223,0.55,0.55,0.55,0.55,0.55
1224,0.55,0.55,0.55,0.55,0.55
1225,0.55,0.55,0.55,0.55,0.55
1226,0.55,0.55,0.55,0.55,0.55
1227,0.55,0.55,0.55,0.55,0.55
1228,0.55,0.55,0.55,0.55,0.55
1229,0.55,0.55,0.55,0.55,0.55
1230,0.55,0.55,0.55,0.55,0.55
1231,0.55,0.55,0.55,0.55,0.55
1232,0.55,0.55,0.55,0.55,0.55
1233,0.55,0.55,0.55,0.55,0.55
1234,0.55,0.55,0.55,0.55,0.55
1235,0.55,0.55,0.55,0.55,0.55
1236,0.55,0.55,0.55,0.55,0.55
1237,0.55,0.55,0.55,0.55,0.55
1238,0.55,0.55,0.55,0.55,0.55
1239,0.55,0.55,0.55,0.55,0.55
1240,0.55,0.55,0.55,0.55,0.55
1241,0.55,0.55,0.55,0.55,0.55
1242,0.55,0.55,0.55,0.55,0.55
1243,0.55,0.55,0.55,0.55,0.55
1244,0.55,0.55,0.55,0.55,0.55
1245,0.55,0.55,0.55,0.55,0.55
1246,0.55,0.55,0.55,0.55,0.55
1247,0.55,0.55,0.55,0.55,0.55
1248,0.55,0.55,0.55,0.55,0.55
1249,0.55,0.55,0.55,0.55,0.55
1250,0.55,0.55,0.55,0.55,0.55
1251,0.55,0.55,0.55,0.55,0.55
1252,0.55,0.55,0.55,0.55,0.55
1253,0.55,0.55,0.55,0.55,0.55
1254,0.55,0.55,0.55,0.55,0.55
1255,0.55,0.55,0.55,0.55,0.55
